# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		996	4
30	0.3000		994	6
40	0.4000		990	10
50	0.5000		980	20
60	0.6000		968	32
70	0.7000		958	42
80	0.8000		942	58
90	0.9000		934	66
100	1.0000		921	79
110	1.1000		902	98
120	1.2000		878	122
130	1.3000		862	138
140	1.4000		842	158
150	1.5000		814	186
160	1.6000		784	216
170	1.7000		759	241
180	1.8000		744	256
190	1.9000		705	295
200	2.0000		657	343
210	2.1000		606	394
220	2.2000		546	454
230	2.3000		495	505
240	2.4000		451	549
250	2.5000		407	593
260	2.6000		358	642
270	2.7000		307	693
280	2.8000		295	705
290	2.9000		242	758
300	3.0000		220	780
310	3.1000		189	811
320	3.2000		165	835
330	3.3000		154	846
340	3.4000		156	844
350	3.5000		137	863
360	3.6000		154	846
370	3.7000		136	864
380	3.8000		138	862
390	3.9000		134	866
400	4.0000		130	870
410	4.1000		131	869
420	4.2000		132	868
430	4.3000		128	872
440	4.4000		135	865
450	4.5000		107	893
460	4.6000		123	877
470	4.7000		112	888
480	4.8000		112	888
490	4.9000		96	904
500	5.0000		94	906
510	5.1000		115	885
520	5.2000		118	882
530	5.3000		127	873
540	5.4000		118	882
550	5.5000		115	885
560	5.6000		104	896
570	5.7000		122	878
580	5.8000		117	883
590	5.9000		132	868
600	6.0000		129	871
610	6.1000		118	882
620	6.2000		114	886
630	6.3000		103	897
640	6.4000		116	884
650	6.5000		127	873
660	6.6000		116	884
670	6.7000		136	864
680	6.8000		124	876
690	6.9000		142	858
700	7.0000		138	862
710	7.1000		130	870
720	7.2000		118	882
730	7.3000		130	870
740	7.4000		115	885
750	7.5000		115	885
760	7.6000		102	898
770	7.7000		125	875
780	7.8000		113	887
790	7.9000		128	872
800	8.0000		128	872
810	8.1000		118	882
820	8.2000		115	885
830	8.3000		123	877
840	8.4000		118	882
850	8.5000		123	877
860	8.6000		124	876
870	8.7000		119	881
880	8.8000		107	893
890	8.9000		122	878
900	9.0000		109	891
910	9.1000		107	893
920	9.2000		136	864
930	9.3000		124	876
940	9.4000		118	882
950	9.5000		118	882
960	9.6000		122	878
970	9.7000		130	870
980	9.8000		137	863
990	9.9000		132	868
1000	10.0000		126	874
1010	10.1000		126	874
1020	10.2000		132	868
1030	10.3000		135	865
1040	10.4000		134	866
1050	10.5000		126	874
1060	10.6000		129	871
1070	10.7000		131	869
1080	10.8000		122	878
1090	10.9000		111	889
1100	11.0000		120	880
1110	11.1000		113	887
1120	11.2000		122	878
1130	11.3000		122	878
1140	11.4000		120	880
1150	11.5000		115	885
1160	11.6000		109	891
1170	11.7000		106	894
1180	11.8000		136	864
1190	11.9000		126	874
1200	12.0000		117	883
1210	12.1000		126	874
1220	12.2000		128	872
1230	12.3000		121	879
1240	12.4000		127	873
1250	12.5000		126	874
1260	12.6000		138	862
1270	12.7000		140	860
1280	12.8000		122	878
1290	12.9000		115	885
1300	13.0000		113	887
1310	13.1000		113	887
1320	13.2000		121	879
1330	13.3000		121	879
1340	13.4000		115	885
1350	13.5000		121	879
1360	13.6000		124	876
1370	13.7000		125	875
1380	13.8000		131	869
1390	13.9000		127	873
1400	14.0000		110	890
1410	14.1000		114	886
1420	14.2000		113	887
1430	14.3000		126	874
1440	14.4000		104	896
1450	14.5000		92	908
1460	14.6000		105	895
1470	14.7000		111	889
1480	14.8000		114	886
1490	14.9000		109	891
1500	15.0000		110	890
1510	15.1000		119	881
1520	15.2000		107	893
1530	15.3000		107	893
1540	15.4000		115	885
1550	15.5000		105	895
1560	15.6000		112	888
1570	15.7000		112	888
1580	15.8000		112	888
1590	15.9000		102	898
1600	16.0000		112	888
1610	16.1000		124	876
1620	16.2000		134	866
1630	16.3000		135	865
1640	16.4000		120	880
1650	16.5000		104	896
1660	16.6000		134	866
1670	16.7000		146	854
1680	16.8000		135	865
1690	16.9000		130	870
1700	17.0000		129	871
1710	17.1000		123	877
1720	17.2000		131	869
1730	17.3000		119	881
1740	17.4000		110	890
1750	17.5000		113	887
1760	17.6000		131	869
1770	17.7000		112	888
1780	17.8000		123	877
1790	17.9000		120	880
1800	18.0000		117	883
1810	18.1000		115	885
1820	18.2000		142	858
1830	18.3000		142	858
1840	18.4000		141	859
1850	18.5000		143	857
1860	18.6000		138	862
1870	18.7000		142	858
1880	18.8000		125	875
1890	18.9000		115	885
1900	19.0000		117	883
1910	19.1000		109	891
1920	19.2000		121	879
1930	19.3000		136	864
1940	19.4000		136	864
1950	19.5000		115	885
1960	19.6000		118	882
1970	19.7000		131	869
1980	19.8000		126	874
1990	19.9000		128	872
2000	20.0000		114	886
2010	20.1000		121	879
2020	20.2000		127	873
2030	20.3000		129	871
2040	20.4000		112	888
2050	20.5000		121	879
2060	20.6000		124	876
2070	20.7000		120	880
2080	20.8000		136	864
2090	20.9000		124	876
2100	21.0000		129	871
2110	21.1000		133	867
2120	21.2000		125	875
2130	21.3000		110	890
2140	21.4000		112	888
2150	21.5000		100	900
2160	21.6000		105	895
2170	21.7000		116	884
2180	21.8000		118	882
2190	21.9000		124	876
2200	22.0000		116	884
2210	22.1000		115	885
2220	22.2000		140	860
2230	22.3000		142	858
2240	22.4000		142	858
2250	22.5000		136	864
2260	22.6000		140	860
2270	22.7000		124	876
2280	22.8000		127	873
2290	22.9000		119	881
2300	23.0000		129	871
2310	23.1000		112	888
2320	23.2000		127	873
2330	23.3000		139	861
2340	23.4000		124	876
2350	23.5000		130	870
2360	23.6000		133	867
2370	23.7000		130	870
2380	23.8000		125	875
2390	23.9000		134	866
2400	24.0000		137	863
2410	24.1000		129	871
2420	24.2000		138	862
2430	24.3000		127	873
2440	24.4000		115	885
2450	24.5000		109	891
2460	24.6000		111	889
2470	24.7000		105	895
2480	24.8000		111	889
2490	24.9000		109	891
2500	25.0000		117	883
2510	25.1000		116	884
2520	25.2000		122	878
2530	25.3000		107	893
2540	25.4000		118	882
2550	25.5000		115	885
2560	25.6000		109	891
2570	25.7000		115	885
2580	25.8000		120	880
2590	25.9000		152	848
2600	26.0000		128	872
2610	26.1000		127	873
2620	26.2000		127	873
2630	26.3000		125	875
2640	26.4000		135	865
2650	26.5000		131	869
2660	26.6000		130	870
2670	26.7000		127	873
2680	26.8000		121	879
2690	26.9000		121	879
2700	27.0000		123	877
2710	27.1000		105	895
2720	27.2000		124	876
2730	27.3000		124	876
2740	27.4000		122	878
2750	27.5000		149	851
2760	27.6000		140	860
2770	27.7000		123	877
2780	27.8000		112	888
2790	27.9000		116	884
2800	28.0000		106	894
2810	28.1000		105	895
2820	28.2000		130	870
2830	28.3000		136	864
2840	28.4000		137	863
2850	28.5000		127	873
2860	28.6000		117	883
2870	28.7000		117	883
2880	28.8000		114	886
2890	28.9000		128	872
2900	29.0000		141	859
2910	29.1000		127	873
2920	29.2000		122	878
2930	29.3000		128	872
2940	29.4000		118	882
2950	29.5000		126	874
2960	29.6000		121	879
2970	29.7000		121	879
2980	29.8000		124	876
2990	29.9000		118	882
3000	30.0000		111	889
3010	30.1000		126	874
3020	30.2000		112	888
3030	30.3000		114	886
3040	30.4000		117	883
3050	30.5000		109	891
3060	30.6000		113	887
3070	30.7000		133	867
3080	30.8000		140	860
3090	30.9000		157	843
3100	31.0000		136	864
3110	31.1000		120	880
3120	31.2000		118	882
3130	31.3000		130	870
3140	31.4000		125	875
3150	31.5000		115	885
3160	31.6000		116	884
3170	31.7000		108	892
3180	31.8000		104	896
3190	31.9000		119	881
3200	32.0000		106	894
3210	32.1000		119	881
3220	32.2000		124	876
3230	32.3000		133	867
3240	32.4000		131	869
3250	32.5000		132	868
3260	32.6000		137	863
3270	32.7000		125	875
3280	32.8000		124	876
3290	32.9000		123	877
3300	33.0000		113	887
3310	33.1000		122	878
3320	33.2000		127	873
3330	33.3000		131	869
3340	33.4000		119	881
3350	33.5000		111	889
3360	33.6000		114	886
3370	33.7000		124	876
3380	33.8000		139	861
3390	33.9000		140	860
3400	34.0000		141	859
3410	34.1000		134	866
3420	34.2000		135	865
3430	34.3000		153	847
3440	34.4000		163	837
3450	34.5000		119	881
3460	34.6000		125	875
3470	34.7000		128	872
3480	34.8000		122	878
3490	34.9000		145	855
3500	35.0000		135	865
3510	35.1000		120	880
3520	35.2000		119	881
3530	35.3000		108	892
3540	35.4000		125	875
3550	35.5000		122	878
3560	35.6000		129	871
3570	35.7000		124	876
3580	35.8000		134	866
3590	35.9000		123	877
3600	36.0000		118	882
3610	36.1000		137	863
3620	36.2000		129	871
3630	36.3000		108	892
3640	36.4000		120	880
3650	36.5000		111	889
3660	36.6000		104	896
3670	36.7000		89	911
3680	36.8000		128	872
3690	36.9000		138	862
3700	37.0000		126	874
3710	37.1000		104	896
3720	37.2000		121	879
3730	37.3000		110	890
3740	37.4000		115	885
3750	37.5000		124	876
3760	37.6000		112	888
3770	37.7000		129	871
3780	37.8000		143	857
3790	37.9000		127	873
3800	38.0000		103	897
3810	38.1000		128	872
3820	38.2000		136	864
3830	38.3000		134	866
3840	38.4000		111	889
3850	38.5000		134	866
3860	38.6000		134	866
3870	38.7000		131	869
3880	38.8000		123	877
3890	38.9000		140	860
3900	39.0000		132	868
3910	39.1000		119	881
3920	39.2000		124	876
3930	39.3000		108	892
3940	39.4000		96	904
3950	39.5000		107	893
3960	39.6000		123	877
3970	39.7000		152	848
3980	39.8000		131	869
3990	39.9000		115	885
4000	40.0000		119	881
4010	40.1000		110	890
4020	40.2000		120	880
4030	40.3000		128	872
4040	40.4000		131	869
4050	40.5000		132	868
4060	40.6000		126	874
4070	40.7000		109	891
4080	40.8000		132	868
4090	40.9000		129	871
4100	41.0000		141	859
4110	41.1000		119	881
4120	41.2000		123	877
4130	41.3000		116	884
4140	41.4000		134	866
4150	41.5000		128	872
4160	41.6000		145	855
4170	41.7000		124	876
4180	41.8000		137	863
4190	41.9000		137	863
4200	42.0000		127	873
4210	42.1000		126	874
4220	42.2000		122	878
4230	42.3000		130	870
4240	42.4000		130	870
4250	42.5000		125	875
4260	42.6000		130	870
4270	42.7000		139	861
4280	42.8000		122	878
4290	42.9000		112	888
4300	43.0000		113	887
4310	43.1000		123	877
4320	43.2000		118	882
4330	43.3000		117	883
4340	43.4000		119	881
4350	43.5000		115	885
4360	43.6000		125	875
4370	43.7000		150	850
4380	43.8000		126	874
4390	43.9000		136	864
4400	44.0000		119	881
4410	44.1000		134	866
4420	44.2000		109	891
4430	44.3000		126	874
4440	44.4000		138	862
4450	44.5000		136	864
4460	44.6000		119	881
4470	44.7000		114	886
